case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_r_wdiff,x_l_pdiff,x_r_ldiff,x_w_ncasc,x_r_wcasc,x_l_ncasc,x_r_lcasc,x_w_pmir,x_r_wmir,x_l_pmir,x_r_lmir,x_w_pass,x_l_pass,x_iss,x_vbnv,xf_w_pdiff,xf_r_wdiff,xf_l_pdiff,xf_r_ldiff,xf_w_ncasc,xf_r_wcasc,xf_l_ncasc,xf_r_lcasc,xf_w_pmir,xf_r_wmir,xf_l_pmir,xf_r_lmir,xf_w_pass,xf_l_pass,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
highdim,SKY130-BGR-highdim,16,27,339345,ABC,40,-46.24753,46.24753,0,1,1.219988,19.21032,56.303,60.536,18.2898,35.17427,0,0,0,0,0,0,19745.0,1,-46.24753,46.24753,1.219988,19.21032,56.303,60.536,18.2898,35.17427,25733.313470933583,220000,220000,59255.0,69.55739440351095,220001,159366,measure_failed=42557;no_convergence=18078,0,PSRR_worst_case_10Hz_10MHz,46.24753,46.24753,46.24753,46.24753,1,12.955,0.8848080757082095,0.475,0.987863592889463,1.445,1.3745231883224058,0.31,0.5,1.0,0.9382193248647286,2.085,0.8427481260275081,38.635000000000005,0.8300000000000001,5.798407291609539,1.1472092917769845,12.955,0.8848080757082095,0.475,0.987863592889463,1.445,1.3745231883224058,0.31,0.5,1.0,0.9382193248647286,2.085,0.8427481260275081,38.635000000000005,0.8300000000000001,5.798407291609539,1.1472092917769845,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,28,340345,ABC,40,-45.42645,45.42645,0,1,1.221288,24.11761,51.4372,64.884,18.8672,50.59499,0,0,0,0,0,0,41049.0,1,-45.42645,45.42645,1.221288,24.11761,51.4372,64.884,18.8672,50.59499,26414.26509541273,220000,220000,199220.0,151.1393851206551,220001,155978,measure_failed=49025;no_convergence=14998,0,PSRR_worst_case_10Hz_10MHz,45.42645,45.42645,45.42645,45.42645,1,14.675,1.3807807659007396,0.4649999999999999,1.0149032195015515,6.525,2.0,0.25,0.6,37.35,1.2002000580681846,7.430000000000001,1.8399608316196,26.29,0.2249999999999999,11.136216870867411,0.9867685234217548,14.675,1.3807807659007396,0.4649999999999999,1.0149032195015515,6.525,2.0,0.25,0.6,37.35,1.2002000580681846,7.430000000000001,1.8399608316196,26.29,0.2249999999999999,11.136216870867411,0.9867685234217548,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,29,341345,ABC,40,-40.4342,40.4342,0,1,1.220807,20.0116,53.7235,60.584,21.6828,52.83299,0,0,0,0,0,0,19532.0,1,-40.4342,40.4342,1.220807,20.0116,53.7235,60.584,21.6828,52.83299,25013.88446244225,220000,220000,53567.0,63.56726512692557,220001,166132,measure_failed=42787;no_convergence=11082,0,PSRR_worst_case_10Hz_10MHz,40.4342,40.43628,40.4342,40.43628,1,3.78,1.156620854706657,0.8200000000000001,1.104283991998399,1.0,1.0029442140586091,0.475,0.5273158645624855,7.12,1.9221213835391988,0.95,1.4980580286056662,43.77,0.92,11.920385461295645,1.4928044991331473,3.78,1.156620854706657,0.8200000000000001,1.104283991998399,1.0,1.0029442140586091,0.475,0.5273158645624855,7.12,1.9221213835391988,0.95,1.4980580286056662,43.77,0.92,11.920385461295645,1.4928044991331473,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,0,312345,ACO,40,-39.84891,39.84891,0,1,1.22059,18.84831,56.2117,66.01,20.8515,31.56791,0,0,0,0,0,0,11597.0,1,-39.84891,39.84891,1.22059,18.84831,56.2117,66.01,20.8515,31.56791,26212.37463537231,220000,220000,213760.0,27.9323393898154,220001,129510,measure_failed=90323;no_convergence=168,0,PSRR_worst_case_10Hz_10MHz,39.84891,40.17012,39.84891,40.17012,1,4.895,1.91153959400336,0.525,0.9459320631484888,1.455,2.0,0.975,1.864591065014232,6.495,0.5573235165095712,4.765000000000001,1.8650900647459183,12.57,1.7049999999999998,4.540502604638856,0.9195160700315248,4.895,1.91153959400336,0.525,0.9459320631484888,1.455,2.0,0.975,1.864591065014232,6.495,0.5573235165095712,4.765000000000001,1.8650900647459183,12.57,1.7049999999999998,4.540502604638856,0.9195160700315248,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,1,313345,ACO,40,-35.88151,35.88151,0,1,1.219582,14.8486,55.5635,64.281,23.2169,51.16568,0,0,0,0,0,0,3211.0,1,-35.88151,35.88151,1.219582,14.8486,55.5635,64.281,23.2169,51.16568,24075.88846233487,220000,220000,201960.0,-6.986472265283014,220001,100145,measure_failed=119791;no_convergence=65,0,PSRR_worst_case_10Hz_10MHz,35.88151,35.88963,35.88151,35.88963,1,13.27,1.9982140396357555,0.15,1.0,3.17,2.0,1.335,0.5,9.135,0.5405832062000151,6.36,1.2791938697209893,46.06,1.345,11.356001764050486,0.919863630146159,13.27,1.9982140396357555,0.15,1.0,3.17,2.0,1.335,0.5,9.135,0.5405832062000151,6.36,1.2791938697209893,46.06,1.345,11.356001764050486,0.919863630146159,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,2,314345,ACO,40,-37.68122,37.68122,0,1,1.219393,16.58053,54.9747,71.725,21.9226,44.18428,0,0,0,0,0,0,9217.0,1,-37.68122,37.68122,1.219393,16.58053,54.9747,71.725,21.9226,44.18428,30554.46674358286,220000,220000,181880.0,14.255391368256229,220001,146054,measure_failed=73808;no_convergence=139,0,PSRR_worst_case_10Hz_10MHz,37.68122,37.69778,37.68122,37.69778,1,8.15,2.0,0.43,0.9688748440066576,2.815,0.5,2.52,0.5,34.085,0.5452991559422009,7.880000000000001,1.980831160680244,50.35,0.32,8.932679136642495,0.9,8.15,2.0,0.43,0.9688748440066576,2.815,0.5,2.52,0.5,34.085,0.5452991559422009,7.880000000000001,1.980831160680244,50.35,0.32,8.932679136642495,0.9,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,3,315345,ACO,40,-41.70138,41.70138,0,1,1.219232,22.61732,54.4615,65.976,20.7568,34.20742,0,0,0,0,0,0,7245.0,1,-41.70138,41.70138,1.219232,22.61732,54.4615,65.976,20.7568,34.20742,26070.92176687531,220000,220000,194040.0,8.162892530670597,220001,133451,measure_failed=86165;no_convergence=385,0,PSRR_worst_case_10Hz_10MHz,41.70138,44.5743,41.70138,44.5743,1,7.03,1.9781205909582709,0.51,1.006411466761206,1.5750000000000002,1.6435972786701727,0.92,0.5,3.72,0.6612056111630151,7.115,2.0,20.59,0.15,5.468769031416091,0.9144997261859212,7.03,1.9781205909582709,0.51,1.006411466761206,1.5750000000000002,1.6435972786701727,0.92,0.5,3.72,0.6612056111630151,7.115,2.0,20.59,0.15,5.468769031416091,0.9144997261859212,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,4,316345,ACO,40,-45.10212,45.10212,0,1,1.218855,18.69116,55.7771,60.593,20.8108,46.30192,0,0,0,0,0,0,31496.0,1,-45.10212,45.10212,1.218855,18.69116,55.7771,60.593,20.8108,46.30192,26780.87501987815,220000,220000,153000.0,113.92729018115992,220001,130379,measure_failed=88851;no_convergence=771,0,PSRR_worst_case_10Hz_10MHz,45.10212,70.56918,45.10212,70.56918,1,7.195,1.9214540853474549,0.95,0.9428822061592772,1.0,1.577084846038663,0.15,1.0,7.19,0.5361819289339942,4.365,1.9134744073750836,26.025,0.15,9.67252639071218,0.9441359918590684,7.195,1.9214540853474549,0.95,0.9428822061592772,1.0,1.577084846038663,0.15,1.0,7.19,0.5361819289339942,4.365,1.9134744073750836,26.025,0.15,9.67252639071218,0.9441359918590684,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,5,317345,ACO,40,-41.88214,41.88214,0,1,1.219922,19.05239,51.154,75.318,27.991,37.95755,0,0,0,0,0,0,2217.0,1,-41.88214,41.88214,1.219922,19.05239,51.154,75.318,27.991,37.95755,25694.601760011166,220000,220000,211200.0,-11.24333394909068,220001,136983,measure_failed=82906;no_convergence=112,0,PSRR_worst_case_10Hz_10MHz,41.88214,43.04627,41.88214,43.04627,1,7.115,2.0,0.375,1.005937343660003,2.28,2.0,0.15,2.0,3.76,0.5373607836876824,4.925000000000001,1.6929868379725874,8.655,3.37,6.76812705715507,0.9135803361268162,7.115,2.0,0.375,1.005937343660003,2.28,2.0,0.15,2.0,3.76,0.5373607836876824,4.925000000000001,1.6929868379725874,8.655,3.37,6.76812705715507,0.9135803361268162,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,6,318345,ACO,40,-33.7351,33.7351,0,1,1.221332,21.40733,58.7162,75.573,27.2026,31.94813,0,0,0,0,0,0,1654.0,1,-33.7351,33.7351,1.221332,21.40733,58.7162,75.573,27.2026,31.94813,26604.647239282727,220000,220000,213880.0,-12.279596231971508,220001,139039,measure_failed=80872;no_convergence=90,0,PSRR_worst_case_10Hz_10MHz,33.7351,33.7351,33.7351,33.7351,1,7.08,1.9567608939657548,0.6950000000000001,1.006450145752235,1.205,1.2661439057184487,0.155,0.9677419354838708,1.0,0.6396864310210175,3.715,2.0,38.615,1.21,4.662852021559576,0.9,7.08,1.9567608939657548,0.6950000000000001,1.006450145752235,1.205,1.2661439057184487,0.155,0.9677419354838708,1.0,0.6396864310210175,3.715,2.0,38.615,1.21,4.662852021559576,0.9,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,7,319345,ACO,40,-35.26925,35.26925,0,1,1.220497,9.881717,51.4679,69.188,22.9934,41.33191,0,0,0,0,0,0,1487.0,1,-35.26925,35.26925,1.220497,9.881717,51.4679,69.188,22.9934,41.33191,30521.882976843044,220000,220000,140440.0,-15.632974773141012,220001,147977,measure_failed=71958;no_convergence=66,0,PSRR_worst_case_10Hz_10MHz,35.26925,39.85337,35.26925,39.85337,1,7.195,1.6200511360512582,0.385,1.0020902923315058,1.0,1.063113438628879,1.525,0.5,6.5,1.0049589543107027,6.095000000000001,2.0,21.355,0.15,7.927781011571691,0.9214807915130552,7.195,1.6200511360512582,0.385,1.0020902923315058,1.0,1.063113438628879,1.525,0.5,6.5,1.0049589543107027,6.095000000000001,2.0,21.355,0.15,7.927781011571691,0.9214807915130552,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,8,320345,ACO,40,-32.34556,32.34556,0,1,1.219205,7.665204,57.4933,70.545,29.5963,29.65108,0,0,0,0,0,0,7455.0,1,-32.34556,32.34556,1.219205,7.665204,57.4933,70.545,29.5963,29.65108,25997.21055438742,220000,220000,82000.0,18.91167564459384,220001,117465,measure_failed=102225;no_convergence=311,0,PSRR_worst_case_10Hz_10MHz,32.34556,36.73154,32.34556,36.73154,1,6.365,1.931595067475076,0.435,1.0208364179118885,1.0,1.3771599101489875,3.02,0.5,9.065,0.506236268442732,8.0,1.3186590702935015,25.74,2.07,3.890741087013248,0.9194429353558164,6.365,1.931595067475076,0.435,1.0208364179118885,1.0,1.3771599101489875,3.02,0.5,9.065,0.506236268442732,8.0,1.3186590702935015,25.74,2.07,3.890741087013248,0.9194429353558164,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,9,321345,ACO,40,-40.10248,40.10248,0,1,1.220281,22.55814,53.9188,68.696,20.5736,49.35067,0,0,0,0,0,0,1664.0,1,-40.10248,40.10248,1.220281,22.55814,53.9188,68.696,20.5736,49.35067,28804.04005478695,220000,220000,216800.0,-11.478514763658016,220001,145449,measure_failed=74488;no_convergence=64,0,PSRR_worst_case_10Hz_10MHz,40.10248,40.10248,40.10248,40.10248,1,7.96,1.994903993639606,1.045,0.9465445583778834,1.845,1.9074055343194132,0.15,1.0,38.33,0.5,7.9,1.8891293313803712,39.53,0.3,10.716232046762665,1.009496926972922,7.96,1.994903993639606,1.045,0.9465445583778834,1.845,1.9074055343194132,0.15,1.0,38.33,0.5,7.9,1.8891293313803712,39.53,0.3,10.716232046762665,1.009496926972922,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,10,322345,ACO,40,-40.10303,40.10303,0,1,1.218685,11.84088,50.4268,71.79,28.6991,34.97377,0,0,0,0,0,0,4556.0,1,-40.10303,40.10303,1.218685,11.84088,50.4268,71.79,28.6991,34.97377,26484.24268323742,220000,220000,204720.0,-0.4965765362683464,220001,144893,measure_failed=75028;no_convergence=80,0,PSRR_worst_case_10Hz_10MHz,40.10303,40.10303,40.10303,40.10303,1,7.555,1.9224183095226448,0.3299999999999999,0.9984649991377336,3.51,1.8317261182569875,0.15,1.0592264425718727,3.255,0.6223035858223633,4.315,1.8379730337611573,13.695,1.99,5.745394212234225,0.913769776038775,7.555,1.9224183095226448,0.3299999999999999,0.9984649991377336,3.51,1.8317261182569875,0.15,1.0592264425718727,3.255,0.6223035858223633,4.315,1.8379730337611573,13.695,1.99,5.745394212234225,0.913769776038775,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,11,323345,ACO,40,-38.1732,38.1732,0,1,1.220859,21.28159,54.3527,63.64,19.7512,40.10717,0,0,0,0,0,0,19549.0,1,-38.1732,38.1732,1.220859,21.28159,54.3527,63.64,19.7512,40.10717,25204.2835984882,220000,220000,182200.0,68.23038187012213,220001,108531,measure_failed=108879;no_convergence=2591,0,PSRR_worst_case_10Hz_10MHz,38.1732,39.20324,38.1732,39.20324,1,7.285,1.65092683853348,0.49,0.9898015696157209,2.7350000000000003,1.905581895256281,0.615,2.0,22.59,0.5135328643019637,5.415,1.1760154173168968,25.795,1.225,7.501598257478728,0.9779708861443172,7.285,1.65092683853348,0.49,0.9898015696157209,2.7350000000000003,1.905581895256281,0.615,2.0,22.59,0.5135328643019637,5.415,1.1760154173168968,25.795,1.225,7.501598257478728,0.9779708861443172,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,12,324345,ACO,40,-36.78849,36.78849,0,1,1.219423,19.48761,54.6279,75.677,26.1252,45.26026,0,0,0,0,0,0,22045.0,1,-36.78849,36.78849,1.219423,19.48761,54.6279,75.677,26.1252,45.26026,29115.63578226976,220000,220000,205520.0,78.53266293186901,220001,128980,measure_failed=90713;no_convergence=308,0,PSRR_worst_case_10Hz_10MHz,36.78849,37.57438,36.78849,37.57438,1,7.085,1.936304078751845,0.895,1.0043830058442142,1.4,2.0,0.15,1.6693184608468496,5.32,0.6228659030717311,3.56,1.8599319197114053,8.0,3.9,9.309944668674865,0.9,7.085,1.936304078751845,0.895,1.0043830058442142,1.4,2.0,0.15,1.6693184608468496,5.32,0.6228659030717311,3.56,1.8599319197114053,8.0,3.9,9.309944668674865,0.9,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,13,325345,ACO,40,-23.01293,23.01293,0,1,1.220038,25.43388,57.9294,81.2466,28.7399,32.93357,0,0,0,0,0,0,5611.0,1,-23.01293,23.01293,1.220038,25.43388,57.9294,81.2466,28.7399,32.93357,24584.36152842641,220000,220000,101160.0,6.85284117539853,220001,103900,measure_failed=114667;no_convergence=1434,0,PSRR_worst_case_10Hz_10MHz,23.01293,54.41303,23.01293,54.41303,1,9.21,1.2622967227348392,1.14,0.9771654244414456,1.725,1.1950642456750635,0.15,1.0,1.0,0.7785179482079906,6.945,1.242386761070158,44.65,4.99,5.021109585168324,1.020758516686213,9.21,1.2622967227348392,1.14,0.9771654244414456,1.725,1.1950642456750635,0.15,1.0,1.0,0.7785179482079906,6.945,1.242386761070158,44.65,4.99,5.021109585168324,1.020758516686213,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,14,326345,ACO,40,-35.94342,35.94342,0,1,1.220138,11.77214,52.5592,79.445,23.1479,36.97081,0,0,0,0,0,0,20312.0,1,-35.94342,35.94342,1.220138,11.77214,52.5592,79.445,23.1479,36.97081,24720.318057540804,220000,220000,217880.0,66.675513462618,220001,119233,measure_failed=100567;no_convergence=201,0,PSRR_worst_case_10Hz_10MHz,35.94342,35.94342,35.94342,35.94342,1,5.3100000000000005,2.0,1.12,0.945288438586837,1.925,1.5931343368947035,1.315,0.7542638009485525,1.465,0.5236756457962529,2.47,1.9536417826479655,8.0,2.775,6.422812834711329,0.905787163269112,5.3100000000000005,2.0,1.12,0.945288438586837,1.925,1.5931343368947035,1.315,0.7542638009485525,1.465,0.5236756457962529,2.47,1.9536417826479655,8.0,2.775,6.422812834711329,0.905787163269112,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,15,327345,ACO,40,-28.97496,28.97496,0,1,1.21941,23.91122,51.7884,60.482,29.9374,29.7787,0,0,0,0,0,0,2133.0,1,-28.97496,28.97496,1.21941,23.91122,51.7884,60.482,29.9374,29.7787,22427.715244935825,220000,220000,140600.0,-10.96868928576948,220001,86428,measure_failed=132519;no_convergence=1054,0,PSRR_worst_case_10Hz_10MHz,28.97496,39.14962,28.97496,39.14962,1,12.06,0.99997085775158,0.15,1.0,1.0,1.257069441594223,8.0,0.7962598811511374,2.39,1.7074700906983735,6.590000000000001,1.316198387961238,25.435,3.43,3.933095857081285,0.9077246941904143,12.06,0.99997085775158,0.15,1.0,1.0,1.257069441594223,8.0,0.7962598811511374,2.39,1.7074700906983735,6.590000000000001,1.316198387961238,25.435,3.43,3.933095857081285,0.9077246941904143,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,16,328345,ACO,40,-33.47228,33.47228,0,1,1.219338,15.37844,50.184,72.711,32.9994,28.81598,0,0,0,0,0,0,7307.0,1,-33.47228,33.47228,1.219338,15.37844,50.184,72.711,32.9994,28.81598,26640.02590543218,220000,220000,180600.0,13.677985052432067,220001,126934,measure_failed=92601;no_convergence=466,0,PSRR_worst_case_10Hz_10MHz,33.47228,39.11874,33.47228,39.11874,1,11.98,1.526137316783647,0.36,1.006655518530926,2.315,2.0,0.285,1.289707721400452,3.545,1.1223843077618925,6.62,2.0,14.82,4.835000000000001,3.600601941825835,0.9177156058391008,11.98,1.526137316783647,0.36,1.006655518530926,2.315,2.0,0.285,1.289707721400452,3.545,1.1223843077618925,6.62,2.0,14.82,4.835000000000001,3.600601941825835,0.9177156058391008,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,17,329345,ACO,40,-42.74176,42.74176,0,1,1.221119,12.66102,58.9912,60.510000000000005,21.5676,41.64998,0,0,0,0,0,0,17782.0,1,-42.74176,42.74176,1.221119,12.66102,58.9912,60.510000000000005,21.5676,41.64998,30177.30009446852,220000,220000,217880.0,65.95584925856255,220001,140106,measure_failed=79674;no_convergence=221,0,PSRR_worst_case_10Hz_10MHz,42.74176,42.74176,42.74176,42.74176,1,6.42,1.9057738331219207,0.885,1.0122261245666289,3.375,1.984843083561429,0.16,1.0367489225275792,4.03,0.5065071518326895,4.760000000000001,1.4569882301332675,9.615,1.065,8.03477725756339,0.9,6.42,1.9057738331219207,0.885,1.0122261245666289,3.375,1.984843083561429,0.16,1.0367489225275792,4.03,0.5065071518326895,4.760000000000001,1.4569882301332675,9.615,1.065,8.03477725756339,0.9,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,18,330345,ACO,40,-44.70565,44.70565,0,1,1.220758,17.18753,56.3257,65.384,20.456,43.64667,0,0,0,0,0,0,2648.0,1,-44.70565,44.70565,1.220758,17.18753,56.3257,65.384,20.456,43.64667,30362.55011019297,220000,220000,201960.0,-15.658194050768415,220001,164077,measure_failed=55872;no_convergence=52,0,PSRR_worst_case_10Hz_10MHz,44.70565,48.62252,44.70565,48.62252,1,13.78,1.8093494235041456,0.49,1.0187938605964282,4.13,1.4109174324319247,0.245,1.0582804116359437,6.07,0.7967626936741575,7.73,1.9765681768558057,41.445,0.15,8.728152519213118,0.916862962190305,13.78,1.8093494235041456,0.49,1.0187938605964282,4.13,1.4109174324319247,0.245,1.0582804116359437,6.07,0.7967626936741575,7.73,1.9765681768558057,41.445,0.15,8.728152519213118,0.916862962190305,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,19,331345,ACO,40,-49.08733,49.08733,0,1,1.219931,19.14664,60.0025,65.766,20.7885,41.911,0,0,0,0,0,0,7576.0,1,-49.08733,49.08733,1.219931,19.14664,60.0025,65.766,20.7885,41.911,27477.10051485524,220000,220000,206480.0,0.2740232276055886,220001,145675,measure_failed=74187;no_convergence=139,0,PSRR_worst_case_10Hz_10MHz,49.08733,52.92419,49.08733,52.92419,1,6.2700000000000005,1.896599232531956,0.3349999999999999,0.991992995313863,1.605,1.441823740896473,0.185,2.0,3.08,0.7022584502274071,6.485,2.0,27.255,0.195,8.136425439634495,0.9359601219444788,6.2700000000000005,1.896599232531956,0.3349999999999999,0.991992995313863,1.605,1.441823740896473,0.185,2.0,3.08,0.7022584502274071,6.485,2.0,27.255,0.195,8.136425439634495,0.9359601219444788,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,20,332345,ACO,40,-42.46078,42.46078,0,1,1.220442,7.230366,50.9216,80.9736,28.5592,34.60136,0,0,0,0,0,0,9416.0,1,-42.46078,42.46078,1.220442,7.230366,50.9216,80.9736,28.5592,34.60136,27029.96761789732,220000,220000,212120.0,17.824654953204327,220001,138178,measure_failed=81754;no_convergence=69,0,PSRR_worst_case_10Hz_10MHz,42.46078,42.63996,42.46078,42.63996,1,5.955,2.0,0.32,0.993033349494266,2.33,1.8968185807506768,0.15,1.7297415240035212,3.265,0.5,2.715,1.7290619032353942,10.77,2.755,5.596189026579412,0.9,5.955,2.0,0.32,0.993033349494266,2.33,1.8968185807506768,0.15,1.7297415240035212,3.265,0.5,2.715,1.7290619032353942,10.77,2.755,5.596189026579412,0.9,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,21,333345,ACO,40,-38.09178,38.09178,0,1,1.219441,22.14129,59.9342,66.597,26.9522,34.60972,0,0,0,0,0,0,23420.0,1,-38.09178,38.09178,1.219441,22.14129,59.9342,66.597,26.9522,34.60972,25345.499594541267,220000,220000,65240.0,76.00293091345871,220001,117923,measure_failed=101142;no_convergence=936,0,PSRR_worst_case_10Hz_10MHz,38.09178,39.56438,38.09178,39.56438,1,7.765000000000001,1.670711301093044,0.35,1.0360373552119788,1.86,0.8531437396928286,0.7250000000000001,1.0194907452107542,8.415,0.5004813442718207,4.880000000000001,1.0161742392650663,33.415,1.245,5.609169885737787,1.1385091244271546,7.765000000000001,1.670711301093044,0.35,1.0360373552119788,1.86,0.8531437396928286,0.7250000000000001,1.0194907452107542,8.415,0.5004813442718207,4.880000000000001,1.0161742392650663,33.415,1.245,5.609169885737787,1.1385091244271546,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,22,334345,ACO,40,-28.61324,28.61324,0,1,1.21895,17.29258,50.8297,74.654,34.9982,25.12667,0,0,0,0,0,0,6463.0,1,-28.61324,28.61324,1.21895,17.29258,50.8297,74.654,34.9982,25.12667,28229.320528432727,220000,220000,142040.0,10.84581269373952,220001,126284,measure_failed=91879;no_convergence=1838,0,PSRR_worst_case_10Hz_10MHz,28.61324,33.50321,28.61324,33.50321,1,12.045,1.242375970922919,0.275,1.0382394513021485,2.2,2.0,1.765,0.7703724000311822,1.0,1.6010378133232552,7.945,1.434685015159681,20.82,5.680000000000001,2.323906278458575,0.9100642544274608,12.045,1.242375970922919,0.275,1.0382394513021485,2.2,2.0,1.765,0.7703724000311822,1.0,1.6010378133232552,7.945,1.434685015159681,20.82,5.680000000000001,2.323906278458575,0.9100642544274608,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,23,335345,ACO,40,-48.01581,48.01581,0,1,1.219608,23.48991,54.844,63.482,20.6863,53.3297,0,0,0,0,0,0,12656.0,1,-48.01581,48.01581,1.219608,23.48991,54.844,63.482,20.6863,53.3297,29603.508773855865,220000,220000,206840.0,26.666861028209205,220001,156158,measure_failed=63590;no_convergence=253,0,PSRR_worst_case_10Hz_10MHz,48.01581,51.47195,48.01581,51.47195,1,6.07,1.9709027397217505,0.95,1.005776907317529,1.0,1.4737231069264936,0.3299999999999999,0.9000335953535372,18.825,0.505773884431069,5.510000000000001,1.420466837535702,36.34,0.375,12.106051329149372,1.088048023285688,6.07,1.9709027397217505,0.95,1.005776907317529,1.0,1.4737231069264936,0.3299999999999999,0.9000335953535372,18.825,0.505773884431069,5.510000000000001,1.420466837535702,36.34,0.375,12.106051329149372,1.088048023285688,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,24,336345,ACO,40,-43.21036,43.21036,0,1,1.22135,25.25769,50.9755,61.408,19.0514,54.47009,0,0,0,0,0,0,2874.0,1,-43.21036,43.21036,1.22135,25.25769,50.9755,61.408,19.0514,54.47009,30723.468860339373,220000,220000,211800.0,-19.257436852599334,220001,160787,measure_failed=59091;no_convergence=123,0,PSRR_worst_case_10Hz_10MHz,43.21036,50.4846,43.21036,50.4846,1,9.34,1.9726878354201889,0.985,0.9619493554979016,1.0,0.8493115068930699,0.76,1.0458354060543906,14.54,0.557132548183874,5.8950000000000005,1.9502827551486528,40.26,0.15,12.47939721222761,0.9501400452409337,9.34,1.9726878354201889,0.985,0.9619493554979016,1.0,0.8493115068930699,0.76,1.0458354060543906,14.54,0.557132548183874,5.8950000000000005,1.9502827551486528,40.26,0.15,12.47939721222761,0.9501400452409337,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,25,337345,ACO,40,-38.93256,38.93256,0,1,1.220082,17.24176,51.4595,79.548,22.1332,48.18641,0,0,0,0,0,0,9036.0,1,-38.93256,38.93256,1.220082,17.24176,51.4595,79.548,22.1332,48.18641,25874.190995655958,220000,220000,166800.0,14.457667258010268,220001,135318,measure_failed=84601;no_convergence=82,0,PSRR_worst_case_10Hz_10MHz,38.93256,38.93256,38.93256,38.93256,1,7.88,1.9396986527242757,0.4549999999999999,0.9706284673374368,1.465,0.8430971686148141,0.7250000000000001,2.0,1.775,0.5,3.01,1.8967621672840849,8.0,4.325,10.318469681048436,0.9,7.88,1.9396986527242757,0.4549999999999999,0.9706284673374368,1.465,0.8430971686148141,0.7250000000000001,2.0,1.775,0.5,3.01,1.8967621672840849,8.0,4.325,10.318469681048436,0.9,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
